key,bundesland,east,urban,rich,population,inflow_1000,iv_1000,iv_1000_2000,share_male,share_u20,share_20_44,share_45_64,sh_afd_2013,sh_afd_2017,sh_afd_2021,sh_cdu_csu_2013,sh_cdu_csu_2017,sh_cdu_csu_2021,sh_spd_2013,sh_spd_2017,sh_spd_2021,sh_linke_2013,sh_linke_2017,sh_linke_2021,turnout_pct_2013,turnout_pct_2017,turnout_pct_2021,d_afd_1317,d_afd_1721,farright_2021,left_2021,wage_2021,unemp_rate
13003,13,1,1,1,208400.0,14.587332053742802,30.69586370985221,27.156769836788357,0.4921257197696737,0.1612763915547025,0.3508637236084453,0.242063339731286,5.457510836132852,14.674769113428727,11.365508290556336,35.312940425645074,28.44671784583244,12.536918558699467,19.789570720724715,16.41906119944952,29.298568183898094,24.80034037423438,22.12531710633218,14.15343145003619,67.2,72.2,72.8,9.217258277295876,-3.3092608228723908,11.37,14.15,2900.53,39.42898272552783
13004,13,1,1,1,95740.0,27.679130979736787,73.9391437350437,97.2390023181806,0.479883016503029,0.1789743054104867,0.2929809901817422,0.2610089826613745,5.852519569003464,15.613247824428177,13.656608395501616,36.6748961742359,30.0692186109042,14.487993170767918,21.982354404700388,18.561851643260724,31.253015625579927,22.225411953838204,19.05964427810984,12.337156218683887,68.1,72.5,72.2,9.760728255424713,-1.956639428926561,13.66,12.34,2959.53,47.106747440986005
13071,13,1,1,0,257525.0,12.73662751189205,,,0.4911173672458984,0.1682322104650034,0.2441976507135229,0.3103116202310455,5.384793646112036,19.58469109975728,20.71685126258143,43.90418606610909,34.47519813332261,18.174617265066985,16.8889263418094,13.680251035925494,29.35621321169578,22.68172274071109,18.89139209612316,11.28948554415962,64.3,69.2,69.5,14.199897453645242,1.1321601628241496,20.72,11.29,2635.48,43.7083778273954
13072,13,1,1,0,217796.0,12.213263788132013,,,0.496037576447685,0.1835479072159268,0.2464003011992874,0.3149552792521442,5.092019762401253,18.16478073594608,17.996367849203118,45.0927119655975,36.01143370107014,18.377587124651654,17.880473813087832,14.837825706928728,29.60907411466324,20.615541692263765,16.10167489546668,9.977455615743496,66.3,72.8,73.2,13.072760973544828,-0.1684128867429635,18.0,9.98,2519.56,27.91144006317839
13073,13,1,1,0,225900.0,12.571934484285082,,,0.4899822930500221,0.1610579902611775,0.2512439132359451,0.3114785303231518,6.5292067428533125,20.4549526740155,20.32457189949048,46.620195046750894,33.88462587153819,19.278588239023115,14.074700894802106,12.215946714447083,25.63056174077038,20.99684976038071,18.03918513613524,11.511367148188944,63.4,69.5,69.0,13.92574593116219,-0.1303807745250225,20.32,11.51,2537.62,45.42718016821602
13074,13,1,1,0,158449.0,17.166406856464857,,,0.4975670404988356,0.1761450056485052,0.2655996566718628,0.3071650815088766,5.23034708515862,16.972348734935043,16.00035794984228,40.5971694025899,32.73838165683784,16.870623503881518,21.217445722813267,18.87134496379933,33.219982549945186,20.52664516439609,16.34121504425769,10.226179556589631,65.0,70.4,70.6,11.742001649776423,-0.971990785092764,16.0,10.23,2637.26,34.08667773226717
13075,13,1,1,0,235451.0,12.380495304755554,,,0.4887811051981091,0.1654951561046672,0.2693808902913982,0.2970894156321272,6.401912498400921,22.71570393081995,21.9785530886573,44.549539465268005,32.63875452096387,19.16628908019937,14.16384162722272,11.766413145400152,24.72360670593566,20.04605347319944,16.328307559498118,9.475909983386195,63.5,69.8,70.2,16.313791432419027,-0.7371508421626487,21.98,9.48,2539.63,42.02997651315985
13076,13,1,1,0,211899.0,12.647534910499813,,,0.499388859786974,0.1729833552777502,0.2498454452357019,0.3217523442772264,5.095535965728232,17.708400750760468,17.897150130132907,42.93784828598493,34.49614911656204,18.229213409808512,20.27632466014115,17.850786356870106,32.4010541173399,20.451267696981592,16.07177528962527,10.262958218770144,66.6,71.8,72.7,12.612864785032237,0.18874937937243885,17.9,10.26,2513.95,32.03884869678479
14511,14,1,0,0,243105.0,22.58283457765163,36.96622348340037,,0.4951111659570967,0.1715390469138849,0.3010509861993788,0.2461199893050328,6.049298287345385,24.30640771640696,21.556967738699942,38.93613225499524,24.86443501449911,14.83962487193632,17.511596098953376,11.909838144662064,23.367412003238307,23.053936726926736,19.201897567028404,10.7523338037957,67.5,75.1,74.6,18.257109429061572,-2.7494399777070164,21.56,10.75,2843.77,36.74543921350856
14521,14,1,0,0,328695.0,8.153455330929889,3.4823897024395785,,0.4895480612726083,0.1721291775049818,0.2298787629869636,0.2900013690503354,7.703069745900493,28.90158049326309,30.154097094046445,45.900975004944975,30.95762040188354,19.24377483033104,12.965973726487231,9.55895379737983,18.38291053211429,19.446548405304878,14.34332602918551,7.7086701673558355,69.8,75.6,76.9,21.198510747362597,1.2525166007833555,30.15,7.71,2447.06,23.191712681969605
14522,14,1,0,0,299329.0,9.053583181048278,4.013878993510041,,0.497516111035015,0.1711995830674609,0.2442195711073768,0.2940744131039759,6.365299588351883,30.35709592123178,29.425865482369307,45.47187071199878,28.250161647277757,17.906790090427524,13.546272297606343,10.006886436873453,18.877949596019047,20.38202687691939,14.577693201352057,7.9961474664241,69.5,75.0,76.7,23.9917963328799,-0.9312304388624746,29.43,8.0,2585.11,26.205279141012063
14523,14,1,0,0,221376.0,11.970583983810348,4.180475382909555,,0.4879119687771032,0.1609614411679676,0.2310819601040763,0.2978190951141948,6.6534986649109324,26.42108177565117,25.05600728645615,44.23424412012144,30.24541924308361,19.6719625687696,16.01009546801273,11.38924187674374,22.3559051879274,20.203372471560773,16.02856716905318,8.856863738862813,68.7,73.9,74.5,19.76758311074024,-1.3650744891950204,25.06,8.86,2530.57,25.770634576467188
14524,14,1,0,0,309621.0,10.496704034933032,3.1725342285309326,,0.4885262950510463,0.1664615772185995,0.2405004828483856,0.2924930802497246,6.312210037958667,25.982086292769104,25.27808092679651,44.40425980598904,30.316296941072245,18.266244123572868,14.916701813580769,10.844540130721647,21.12313213566152,21.098692534795447,16.38553099874841,9.157257387508396,68.3,73.2,74.9,19.669876254810436,-0.7040053659725949,25.28,9.16,2763.03,24.345893850869288
14612,14,1,0,1,555351.0,14.11719795228603,19.587932338978174,,0.4977374669353256,0.1905839730188655,0.3592682825816465,0.2298132172265828,6.884992755649323,22.52134238713932,17.61400808158553,38.63399506875778,23.49920096003612,14.453900919169344,14.876655397676725,10.224444087995389,17.685647044892765,18.739673622937904,17.5913549222644,11.13275410369888,74.1,79.1,80.1,15.636349631489997,-4.907334305553789,17.61,11.13,3137.47,33.258245686061606
14625,14,1,0,0,296290.0,9.753957271592022,2.7398977837827982,,0.4944750075939114,0.1794154375780485,0.233288332377063,0.3031354416281346,7.174273720311335,32.4507879238075,31.37412172350733,45.668489093277806,26.943280097628268,18.252109467740382,12.28412039150623,9.115509099591447,16.937769364860387,19.416637901277184,14.017615535629012,7.747013592565262,69.8,75.7,77.3,25.27651420349617,-1.0766662003001741,31.37,7.75,2582.66,28.18522393600864
14626,14,1,0,0,248273.0,10.834847123932123,3.7929738821947043,,0.4902587071489852,0.1683549963145408,0.2257474634777039,0.298924973718447,8.222804595861591,32.88511579495186,32.53329624552131,44.08212801995185,26.671870934166016,18.298861536627527,12.562599609231734,9.269450949778818,16.849125456146975,19.59176052440301,14.008587041373929,7.501672262952587,68.4,73.3,75.0,24.66231119909027,-0.3518195494305445,32.53,7.5,2481.54,39.001421821946
